Feature	Gain	Cover	Frequency
Visa_delinquency	0.00032438107422473	0.000932513643128113	0.000697141718952296
mcaja_ahorro_adicional	0.000284597111960854	0.00212299763768978	0.000398366696544169
cseguro_vida	0.000219999829242692	0.00111129604388758	0.000597550044816253
internet	0.00021924057841676	0.0024625060875419	0.000398366696544169
catm_trx_other	0.000216930886658557	0.00146406339814071	0.00119510008963251
minversion2	0.000206411206914305	0.00364036497738957	0.000497958370680211
ccajeros_propios_descuentos	0.000197094257156641	0.0051065425832453	0.000697141718952296
Visa_cadelantosefectivo	0.000193904064871745	0.000112844101936215	0.000298775022408127
Master_madelantopesos	0.000167352647732978	0.000191282596046109	0.000597550044816253
tpaquete1	0.000161456689106507	0.00362334953761745	0.000497958370680211
cforex	0.000137179688294226	0.00060606979412331	0.000298775022408127
Master_madelantodolares	0.000134257518129092	5.00516701725119e-05	0.000199183348272084
ctarjeta_visa_descuentos	0.000127378745983106	0.00119016940785571	0.000697141718952296
Visa_madelantopesos	0.00012278747698047	0.000172379636038263	0.000497958370680211
cseguro_auto	9.99137620329275e-05	0.00219636573430369	0.000298775022408127
mcheques_depositados	8.7875436079896e-05	0.00221211820097689	0.000298775022408127
Master_delinquency	6.98797660569707e-05	0.000187373393597105	0.000298775022408127
cseguro_vivienda	6.73270511441611e-05	9.3723706999253e-05	9.95916741360422e-05
ccajas_depositos	5.28440278749184e-05	0.00107726979061844	0.000199183348272084
ccheques_depositados	1.95357477017344e-05	0.000737372733658964	9.95916741360422e-05
Visa_madelantodolares	2.6732386820308e-08	2.54954020076452e-05	9.95916741360422e-05
mcajeros_propios_descuentos	1.95649254244199e-12	0.000108560171205117	9.95916741360422e-05
mforex_sell	6.20969480138652e-13	9.81186683324526e-05	0.000199183348272084
Master_cadelantosefectivo	6.92275289167573e-14	4.33019348197349e-05	9.95916741360422e-05
cforex_sell	5.93127922472894e-14	3.63995323890677e-05	9.95916741360422e-05
