Feature	Gain	Cover	Frequency
ccomisiones_otras	0.00627559207648093	0.0105453204104987	0.0104417670682731
Visa_mfinanciacion_limite	0.006183014507014	0.00932887883826803	0.0141657539247901
Master_mfinanciacion_limite	0.00600387763265294	0.0111417095064157	0.0140197152245345
Visa_mpagospesos	0.00575146046855181	0.01112645122495	0.0151150054764513
Master_mpagospesos	0.00540914745366853	0.0221200162638163	0.0119751734209566
cproductos	0.00515612897531496	0.00674868069881377	0.0072289156626506
ccaja_ahorro	0.00494296808062172	0.0249982375380495	0.00825118656443958
Master_mlimitecompra	0.00475667781628152	0.00752273913725583	0.0111719605695509
mpagomiscuentas	0.0046103597978918	0.0180283518937517	0.00956553486673969
mtarjeta_visa_debitos_automaticos	0.00448056743423806	0.00839163338056845	0.0108798831690398
cprestamos_personales	0.0042960521636425	0.00179266913358494	0.00175246440306681
mtransferencias_emitidas	0.0036571891390592	0.00593763882168099	0.00985761226725082
Visa_mconsumototal	0.0034977762391247	0.00504814489499543	0.00898138006571742
ctransferencias_recibidas	0.00343156481843524	0.012651346214895	0.00649872216137276
Visa_mlimitecompra	0.00303775712871314	0.00667875415549864	0.00825118656443958
mcuenta_debitos_automaticos	0.00300993300576308	0.00708931129689646	0.00664476086162833
mcomisiones_mantenimiento	0.00274359609750926	0.00392809104403162	0.00481927710843374
ccaja_seguridad	0.00245847170503141	0.0174856728182024	0.00518437385907265
mplazo_fijo_dolares	0.00241380674533176	0.0156237761726101	0.00438116100766703
Visa_mpagado	0.00232033964779703	0.0107748853021737	0.00774005111354509
Master_msaldopesos	0.00231368902973818	0.00561670485217164	0.00525739320920044
ctarjeta_debito_trx	0.00228089288486224	0.0103364739371796	0.0143848119751734
Master_msaldototal	0.00218085699381504	0.0043482021707444	0.00416210295728368
ccallcenter_trx	0.00213100343855973	0.0112548806683654	0.00401606425702811
ctarjeta_debito	0.00210442005578112	0.0041857660248295	0.00511135450894487
thomebanking	0.00197426040311688	0.00317977468434907	0.00313983205549471
Visa_cconsumos	0.00144360369591549	0.00218701476900638	0.00445418035779482
cpagomiscuentas	0.00133604914213363	0.00359276505673469	0.00335889010587806
ctransferencias_emitidas	0.00124840408802658	0.00185009672954423	0.00299379335523914
ccuenta_debitos_automaticos	0.00120410660541857	0.00473750742252514	0.002701715954728
Master_cconsumos	0.00112233414474484	0.00252281904088235	0.00262869660460022
Visa_mconsumosdolares	0.00103681533847754	0.00162511400481532	0.00284775465498357
cseguro_accidentes_personales	0.000969388837027707	0.00588918658703543	0.00277473530485579
Master_mpagominimo	0.000943996887164754	0.00156482339067658	0.00248265790434465
mextraccion_autoservicio	0.000917913263596073	0.0036375097497308	0.00533041255932822
mtarjeta_master_consumo	0.000836643167901613	0.00393174674364627	0.00204454180357795
tcallcenter	0.000810229294266903	0.0030828384409076	0.00138736765242789
Master_fultimo_cierre	0.000797991653777143	0.00187261122355704	0.00262869660460022
cmobile_app_trx	0.000668193380619643	0.000560419085390246	0.00131434830230011
Master_msaldodolares	0.000578277843390042	0.000221245081252824	0.000292077400511135
Visa_fultimo_cierre	0.000549190655941017	0.00152972633312277	0.00240963855421687
Master_mconsumospesos	0.000546385933346972	0.00191011475491939	0.00255567725447244
mtarjeta_visa_descuentos	0.000501679548406352	0.00635647731005582	0.0040890836071559
ccomisiones_mantenimiento	0.000486523437767705	0.000611473455717594	0.00131434830230011
Master_mconsumototal	0.000430509487187587	0.00102943899111949	0.00138736765242789
ctarjeta_master_trx	0.000345949851929773	0.000557248359649454	0.000876232201533406
cextraccion_autoservicio	0.00034403137281729	0.00213210067557262	0.00255567725447244
ctarjeta_visa_debitos_automaticos	0.000341949970687743	0.00152079779687273	0.0018254837531946
cplazo_fijo	0.00032002974908946	0.00160057265447453	0.000511135450894487
catm_trx	0.000272782620867053	0.00174919707892677	0.00094925155166119
matm	0.000261917972056046	0.000998939151425092	0.00138736765242789
Visa_mpagosdolares	0.000212001476418002	0.00184374189947302	0.00167944505293903
Master_mpagosdolares	0.000210691274824226	0.000464962848425884	0.00102227090178897
Master_mpagado	0.000187865975726484	0.000125772121051432	0.000219058050383352
Master_status	0.000184843582404716	0.000187619668557617	0.000584154801022271
Master_mconsumosdolares	0.00017791138333145	0.000253169740742131	0.000511135450894487
ctarjeta_visa_descuentos	0.000158224650115795	0.00326997982488617	0.0022635998539613
Visa_msaldodolares	9.23993627683727e-05	0.000111694500120003	0.000146038700255568
cseguro_vivienda	5.24600092878606e-05	0.000210540537230244	0.000146038700255568
ctarjeta_master	5.13518516661385e-05	5.83172721692578e-05	0.000219058050383352
Master_madelantopesos	3.37023240848579e-05	4.07929920860492e-05	7.30193501277839e-05
mttarjeta_master_debitos_automaticos	3.28796968702638e-05	7.83885012520587e-05	0.000146038700255568
Visa_madelantodolares	1.02214587085584e-05	2.76200982779153e-05	7.30193501277839e-05
Visa_madelantopesos	9.66299650281603e-06	2.76200982779153e-05	7.30193501277839e-05
mforex_sell	2.84404867924956e-06	4.44353131110734e-05	7.30193501277839e-05
matm_other	3.10182769398647e-07	2.59594808408864e-05	7.30193501277839e-05
